code,name,market_cap,is_tech,latest_close,latest_ma20,days_above_ma20,max_distance_above_ma20_pct,min_distance_above_ma20_pct,avg_distance_above_ma20_pct,latest_distance_above_ma20_pct,ma20_strength_score,last_breach_date,latest_date,rsi,volume_price_corr,volume_change_22d,volatility_20d,volume_price_score,rsi_score,volatility_score,composite_score
600792,云煤能源,43.62,True,3.93,4.12,9,10.76,-8.92,-0.75,-4.63,0.0086,从未跌破（观测期内）,2026-06-17,48.94,0.8025,0.7232,0.5827,0.8815,0.8652,0.0288,0.4012
002516,旷达科技,88.9,True,6.1,6.08,10,7.41,-4.28,-0.18,0.3,0.2123,从未跌破（观测期内）,2026-06-17,42.68,0.595,-0.1006,0.433,0.5168,0.7261,0.2783,0.4011
603015,弘讯科技,49.6,True,12.27,12.27,14,9.48,-12.22,0.58,0.0,0.2373,从未跌破（观测期内）,2026-06-17,53.15,0.4022,0.0174,0.6794,0.4483,0.9589,0.0,0.3988
603906,龙蟠科技,140.58,True,24.97,25.17,1,1.69,-13.33,-8.42,-0.79,0.0,从未跌破（观测期内）,2026-06-17,44.54,0.7872,0.6157,0.4936,0.8723,0.7676,0.1773,0.3982
600203,福日电子,74.89,True,12.63,12.52,10,10.18,-11.51,-1.37,0.86,0.1464,从未跌破（观测期内）,2026-06-17,40.18,0.7016,1.5306,0.6786,0.821,0.6707,0.0,0.398
603610,麒盛科技,65.3,True,18.5,17.94,12,13.09,-6.57,1.77,3.12,0.3131,从未跌破（观测期内）,2026-06-17,51.55,0.5365,-0.4582,0.601,0.3386,0.9234,0.0,0.3946
002415,海康威视,2927.42,True,32.36,31.04,2,4.24,-8.35,-3.62,4.24,0.1073,从未跌破（观测期内）,2026-06-17,62.78,0.0845,0.6543,0.3095,0.4507,0.8271,0.4842,0.3936
002992,宝明科技,73.04,True,46.75,43.87,3,10.7,-13.26,-6.33,6.56,0.0535,从未跌破（观测期内）,2026-06-17,56.31,0.5187,2.9241,0.6516,0.7112,0.971,0.0,0.3934
002983,芯瑞达,33.37,True,26.04,24.93,10,11.49,-9.06,1.23,4.47,0.3014,从未跌破（观测期内）,2026-06-17,44.45,0.6692,-0.3337,0.6869,0.468,0.7656,0.0,0.3907
002729,好利科技,35.07,True,19.99,18.76,8,10.25,-15.04,-3.17,6.58,0.2127,从未跌破（观测期内）,2026-06-17,51.85,0.7846,-0.57,0.6359,0.4708,0.93,0.0,0.3888
603031,安孚科技,166.16,True,52.85,55.73,15,27.41,-9.51,7.58,-5.17,0.299,从未跌破（观测期内）,2026-06-17,41.32,0.6058,-0.117,0.8451,0.5167,0.696,0.0,0.388
002605,姚记科技,62.2,True,18.39,18.53,3,1.67,-6.94,-2.66,-0.73,0.0393,从未跌破（观测期内）,2026-06-17,52.23,0.2001,0.3767,0.3341,0.4707,0.9385,0.4432,0.3876
603861,白云电器,83.99,True,15.89,16.43,11,10.38,-11.02,-0.1,-3.27,0.0906,从未跌破（观测期内）,2026-06-17,46.16,0.6023,0.5473,0.8644,0.7614,0.8036,0.0,0.3873
000538,云南白药,867.14,True,48.91,49.56,4,1.68,-5.33,-2.14,-1.32,0.0666,从未跌破（观测期内）,2026-06-17,50.71,0.0506,0.1882,0.1875,0.3056,0.9047,0.6875,0.3871
600111,北方稀土,1819.1,True,50.32,49.39,4,5.1,-8.63,-3.05,1.89,0.0801,从未跌破（观测期内）,2026-06-17,48.52,0.654,0.0526,0.4793,0.6135,0.8559,0.2011,0.3868
002036,联创电子,91.83,True,8.7,9.12,10,22.37,-14.12,1.14,-4.61,0.0726,从未跌破（观测期内）,2026-06-17,37.78,0.8887,0.5253,0.8018,0.9332,0.6174,0.0,0.3858
002765,蓝黛科技,48.32,True,8.11,8.27,0,-1.91,-12.35,-8.04,-1.91,0.0,从未跌破（观测期内）,2026-06-17,41.75,0.4907,0.4393,0.3235,0.6701,0.7055,0.4608,0.3778
003018,金富科技,146.94,True,61.9,59.31,13,29.05,-16.32,3.62,4.36,0.4065,从未跌破（观测期内）,2026-06-17,46.29,0.1635,-0.2157,0.9615,0.2118,0.8064,0.0,0.3768
600332,白云山,296.78,True,21.11,21.07,4,0.94,-4.15,-2.19,0.18,0.1153,从未跌破（观测期内）,2026-06-17,53.88,0.0865,-0.4084,0.1473,0.0885,0.975,0.7545,0.3764
603992,松霖科技,142.75,True,32.22,30.61,8,10.21,-10.65,-1.76,5.25,0.2145,从未跌破（观测期内）,2026-06-17,60.87,0.5437,-0.1641,0.7401,0.4606,0.8696,0.0,0.3749
603499,翔港科技,61.76,True,20.41,18.97,6,7.59,-16.47,-6.04,7.59,0.1341,从未跌破（观测期内）,2026-06-17,51.94,0.5587,-0.0128,0.6479,0.5301,0.9319,0.0,0.3725
603496,恒为科技,77.91,True,24.31,23.87,3,3.49,-21.28,-12.45,1.85,0.0,从未跌破（观测期内）,2026-06-17,49.0,0.7012,0.4008,0.6744,0.781,0.8666,0.0,0.3686
002174,游族网络,113.79,True,11.62,11.25,10,15.63,-12.75,1.37,3.29,0.2756,从未跌破（观测期内）,2026-06-17,48.67,0.5063,-0.3964,0.6831,0.3452,0.8593,0.0,0.3684
002297,博云新材,147.75,True,25.78,22.68,9,19.48,-20.05,-3.85,13.65,0.2969,从未跌破（观测期内）,2026-06-17,61.9,0.2188,-0.029,0.9553,0.3197,0.8466,0.0,0.368
000815,美利云,120.14,True,17.28,16.6,2,4.09,-19.47,-11.13,4.09,0.0,从未跌破（观测期内）,2026-06-17,52.85,0.5542,0.409,0.759,0.6961,0.9522,0.0,0.3645
002990,盛视科技,74.31,True,53.84,50.51,7,10.64,-21.7,-8.52,6.59,0.063,从未跌破（观测期内）,2026-06-17,54.22,0.5854,0.003,0.8206,0.5524,0.9826,0.0,0.3598
002587,奥拓电子,36.81,True,6.91,6.89,12,3.06,-4.67,-0.5,0.25,0.2594,从未跌破（观测期内）,2026-06-17,44.16,0.1151,0.0945,0.4924,0.3068,0.7591,0.1794,0.3592
000973,佛塑科技,112.18,True,15.83,14.8,4,7.94,-18.93,-10.54,6.92,0.0,从未跌破（观测期内）,2026-06-17,55.3,0.5567,0.24,0.5898,0.63,0.9934,0.017,0.3587
000690,宝新能源,118.29,True,5.44,5.51,11,13.94,-8.83,1.13,-1.31,0.1705,从未跌破（观测期内）,2026-06-17,41.95,0.8069,-0.2979,0.5745,0.565,0.71,0.0425,0.3578
002140,东华科技,70.99,True,10.04,10.15,0,-0.4,-12.41,-6.42,-1.09,0.0,从未跌破（观测期内）,2026-06-17,44.98,0.421,0.1098,0.2927,0.4965,0.7772,0.5122,0.3564
600004,白云机场,193.12,True,8.16,8.18,2,1.71,-4.31,-2.2,-0.27,0.0719,从未跌破（观测期内）,2026-06-17,52.38,0.1347,-0.3179,0.1971,0.1537,0.9418,0.6714,0.3563
605277,新亚电子,69.29,True,18.15,18.62,4,9.58,-11.13,-2.88,-2.53,0.0,从未跌破（观测期内）,2026-06-17,48.38,0.5541,1.7553,0.6995,0.7325,0.853,0.0,0.3537
600551,时代出版,48.82,True,7.2,7.38,2,2.13,-9.3,-4.6,-2.41,0.0,从未跌破（观测期内）,2026-06-17,48.78,0.7453,-0.7576,0.3248,0.4472,0.8618,0.4587,0.3529
001256,炜冈科技,27.38,True,25.61,24.03,9,7.52,-10.01,-1.78,6.58,0.263,从未跌破（观测期内）,2026-06-17,59.77,0.3484,-0.3367,0.6245,0.2744,0.8941,0.0,0.3526
001259,利仁科技,32.78,True,68.95,72.38,14,88.89,-11.57,22.71,-4.73,0.3544,从未跌破（观测期内）,2026-06-17,41.29,0.0998,0.0629,1.0497,0.285,0.6952,0.0,0.352
001211,双枪科技,30.33,True,32.49,33.95,9,39.18,-15.21,0.14,-4.31,0.0391,从未跌破（观测期内）,2026-06-17,53.09,0.2993,0.9666,0.7755,0.5796,0.9575,0.0,0.352
605180,华生科技,24.13,True,14.28,14.06,4,4.52,-12.39,-4.88,1.53,0.0,从未跌破（观测期内）,2026-06-17,49.54,0.4956,1.2715,0.6036,0.6974,0.8787,0.0,0.3501
002767,先锋电子,22.44,True,17.23,18.09,0,-0.1,-11.7,-5.85,-4.78,0.0,从未跌破（观测期内）,2026-06-17,42.26,0.3359,0.5,0.3797,0.6015,0.7169,0.3671,0.3488
603529,爱玛科技,173.07,True,20.42,20.97,5,3.4,-11.35,-3.32,-2.64,0.0,从未跌破（观测期内）,2026-06-17,49.36,0.6063,-0.1459,0.4168,0.5054,0.8746,0.3053,0.3471
000536,华映科技,106.38,True,3.85,3.99,8,12.81,-13.52,-2.02,-3.45,0.0,从未跌破（观测期内）,2026-06-17,39.7,0.7674,2.991,0.8034,0.8604,0.66,0.0,0.3471
002617,露笑科技,171.43,True,9.13,9.02,11,19.35,-12.69,2.04,1.26,0.2574,从未跌破（观测期内）,2026-06-17,36.77,0.7564,-0.3879,0.7194,0.4987,0.5948,0.0,0.3466
600166,福田汽车,254.94,True,3.22,3.06,4,5.35,-12.37,-6.16,5.35,0.0434,从未跌破（观测期内）,2026-06-17,63.33,0.318,0.0376,0.3472,0.4058,0.8148,0.4214,0.345
001283,豪鹏科技,54.64,True,52.84,54.5,8,10.69,-16.03,-3.37,-3.05,0.0,从未跌破（观测期内）,2026-06-17,41.41,0.6991,1.105,0.7384,0.8195,0.6981,0.0,0.3445
001268,联合精密,28.15,True,41.74,41.05,12,9.06,-8.48,0.83,1.68,0.2537,从未跌破（观测期内）,2026-06-17,49.54,0.3595,-0.4572,0.5679,0.2328,0.8787,0.0535,0.3435
603459,红板科技,70.6,True,89.31,95.11,14,35.46,-20.88,6.86,-6.1,0.2417,从未跌破（观测期内）,2026-06-17,40.9,0.5563,-0.2929,1.0689,0.4166,0.6867,0.0,0.3382
600528,中铁工业,159.29,True,7.17,7.29,0,-1.43,-6.19,-3.58,-1.68,0.0,从未跌破（观测期内）,2026-06-17,42.54,-0.0792,0.5112,0.2275,0.4,0.7231,0.6208,0.3377
603325,博隆技术,19.14,True,56.0,57.17,7,3.51,-10.25,-4.26,-2.04,0.0,从未跌破（观测期内）,2026-06-17,52.88,0.1837,-0.122,0.2827,0.2614,0.9528,0.5288,0.3352
002888,惠威科技,15.25,True,20.35,19.82,5,23.86,-13.54,-2.44,2.69,0.0859,从未跌破（观测期内）,2026-06-17,57.19,0.7116,-0.4643,0.829,0.4413,0.9513,0.0,0.3349
605378,野马电池,43.33,True,16.58,16.42,1,0.97,-11.13,-7.91,0.97,0.0,从未跌破（观测期内）,2026-06-17,45.51,0.109,3.6479,0.3642,0.4654,0.7892,0.393,0.3331
002637,赞宇科技,55.24,True,11.88,11.75,10,8.71,-14.24,-1.98,1.07,0.1364,从未跌破（观测期内）,2026-06-17,59.63,0.4025,-0.1416,0.7942,0.3849,0.897,0.0,0.3302
603656,泰禾智能,33.3,True,18.2,18.47,3,6.23,-6.65,-2.85,-1.44,0.0,从未跌破（观测期内）,2026-06-17,49.41,0.4793,-0.0302,0.4557,0.4755,0.8758,0.2405,0.3301
002123,梦网科技,55.41,True,7.69,8.35,3,5.23,-15.62,-8.07,-7.9,0.0,从未跌破（观测期内）,2026-06-17,31.34,0.8015,0.2134,0.4271,0.7663,0.4743,0.2881,0.3297
600995,南网储能,430.5,True,13.47,14.37,8,11.26,-10.54,-1.47,-6.28,0.0,从未跌破（观测期内）,2026-06-17,44.34,0.7985,0.0451,0.6197,0.6971,0.7631,0.0,0.3269
000948,南天信息,48.8,True,12.54,13.17,0,-0.28,-9.41,-6.38,-4.77,0.0,从未跌破（观测期内）,2026-06-17,38.27,0.3727,0.2954,0.3471,0.5418,0.6283,0.4215,0.3243
000925,众合科技,55.57,True,8.28,8.18,3,3.93,-17.33,-7.5,1.2,0.0,从未跌破（观测期内）,2026-06-17,53.92,0.7327,-0.6878,0.5298,0.4396,0.976,0.1169,0.3227
603339,四方科技,39.64,True,12.81,13.01,1,1.67,-6.96,-2.64,-1.57,0.0013,从未跌破（观测期内）,2026-06-17,47.89,0.3798,-0.2059,0.3337,0.3455,0.8421,0.4439,0.3219
002132,恒星科技,72.48,True,5.18,5.31,10,7.95,-10.11,-0.41,-2.42,0.0883,从未跌破（观测期内）,2026-06-17,49.78,0.7269,-0.5655,0.6041,0.4361,0.884,0.0,0.3212
000903,ST云动,37.83,True,1.97,1.88,6,8.89,-16.75,-4.94,4.84,0.093,从未跌破（观测期内）,2026-06-17,65.67,0.403,-0.0876,0.4824,0.4068,0.7629,0.196,0.3209
600776,东方通信,150.09,True,15.7,15.53,5,5.86,-12.95,-4.78,1.08,0.0,从未跌破（观测期内）,2026-06-17,50.85,0.6532,-0.0978,0.6491,0.5528,0.9077,0.0,0.3197
603042,华脉科技,32.78,True,20.41,19.84,5,5.35,-10.45,-4.32,2.86,0.043,从未跌破（观测期内）,2026-06-17,54.59,0.0199,0.5992,0.7316,0.4119,0.9908,0.0,0.3183
603358,华达科技,165.41,True,35.82,37.88,17,10.56,-5.44,3.51,-5.44,0.2387,从未跌破（观测期内）,2026-06-17,35.66,0.4525,-0.6273,0.4468,0.2715,0.5703,0.2554,0.3157
605228,神通科技,62.5,True,13.1,13.15,4,1.52,-10.37,-4.81,-0.42,0.0,从未跌破（观测期内）,2026-06-17,48.63,0.4576,-0.3874,0.3536,0.3196,0.8584,0.4106,0.3132
600728,佳都科技,97.67,True,4.58,4.84,1,0.92,-10.56,-6.73,-5.39,0.0,从未跌破（观测期内）,2026-06-17,31.78,0.6941,-0.2166,0.2684,0.5298,0.4839,0.5527,0.3121
600586,金晶科技,71.29,True,5.03,5.07,0,-0.45,-12.73,-6.36,-0.85,0.0,从未跌破（观测期内）,2026-06-17,41.59,0.4007,0.7512,0.554,0.6404,0.7021,0.0767,0.312
002421,达实智能,76.73,True,3.83,4.67,18,45.96,-18.07,20.66,-18.07,0.0847,从未跌破（观测期内）,2026-06-17,42.16,0.2215,0.5485,1.2345,0.5329,0.7147,0.0,0.31
603275,众辰科技,17.39,True,41.86,42.96,2,5.63,-14.52,-7.86,-2.57,0.0,从未跌破（观测期内）,2026-06-17,39.92,0.7752,-0.3987,0.3981,0.5056,0.6649,0.3364,0.3098
601008,连云港,54.59,True,4.4,4.51,3,1.21,-6.62,-2.74,-2.49,0.0,从未跌破（观测期内）,2026-06-17,49.23,0.2976,-0.217,0.3559,0.2917,0.8718,0.4068,0.3083
603232,格尔软件,37.12,True,16.05,19.08,11,15.14,-18.64,-2.49,-15.89,0.0,从未跌破（观测期内）,2026-06-17,29.56,0.8004,0.8142,0.8146,0.8803,0.4347,0.0,0.307
603933,睿能科技,49.08,True,23.65,23.83,6,5.04,-11.08,-3.62,-0.77,0.0,从未跌破（观测期内）,2026-06-17,39.39,0.8227,-0.7078,0.3903,0.4936,0.6531,0.3494,0.3064
600081,东风科技,56.3,True,10.18,10.81,5,7.21,-10.9,-5.21,-5.85,0.0,从未跌破（观测期内）,2026-06-17,30.99,0.8746,-0.8561,0.2813,0.5248,0.4664,0.5312,0.3041
600741,华域汽车,512.0,True,16.24,16.79,1,0.82,-8.75,-4.3,-3.29,0.0,从未跌破（观测期内）,2026-06-17,42.86,0.1993,-0.1942,0.2105,0.2419,0.7302,0.6492,0.3039
002594,比亚迪,3049.74,True,87.47,93.07,0,-0.03,-6.46,-3.48,-6.02,0.0,从未跌破（观测期内）,2026-06-17,29.21,0.2874,0.3966,0.2596,0.5311,0.427,0.5673,0.3033
002053,云南能投,93.18,True,10.12,11.21,5,5.16,-9.74,-3.61,-9.74,0.0,从未跌破（观测期内）,2026-06-17,34.2,0.6032,0.1505,0.4403,0.6221,0.5379,0.2661,0.303
002093,国脉科技,70.02,True,6.95,7.27,0,-2.48,-10.35,-7.66,-4.39,0.0,从未跌破（观测期内）,2026-06-17,35.75,0.4214,0.0478,0.3189,0.472,0.5723,0.4685,0.3027
600143,金发科技,437.38,True,16.6,16.94,8,6.34,-9.87,-1.94,-2.02,0.0502,从未跌破（观测期内）,2026-06-17,41.3,0.6993,-0.341,0.5121,0.4832,0.6957,0.1465,0.302
603082,北自科技,15.13,True,37.3,36.89,7,36.55,-17.37,-1.9,1.11,0.0917,从未跌破（观测期内）,2026-06-17,47.73,0.6483,-0.6652,0.7089,0.389,0.8385,0.0,0.3016
603025,大豪科技,165.49,True,14.92,15.3,5,2.74,-11.96,-4.03,-2.5,0.0,从未跌破（观测期内）,2026-06-17,40.79,0.6063,-0.2195,0.4254,0.476,0.6843,0.291,0.2995
002065,东华软件,214.31,True,7.37,7.47,1,0.89,-11.0,-6.24,-1.33,0.0,从未跌破（观测期内）,2026-06-17,45.45,-0.2546,0.3869,0.3887,0.3548,0.7879,0.3521,0.2991
000878,云南铜业,359.25,True,17.93,17.58,5,3.81,-12.19,-4.58,1.99,0.0271,从未跌破（观测期内）,2026-06-17,51.38,0.3674,-0.0308,0.6361,0.4081,0.9196,0.0,0.2968
600936,北投科技,82.72,True,4.95,5.52,14,26.67,-13.64,4.86,-10.41,0.0839,从未跌破（观测期内）,2026-06-17,42.12,0.7248,-0.3828,0.8734,0.4818,0.7138,0.0,0.2968
002279,久其软件,51.55,True,6.48,6.94,1,1.3,-11.44,-5.35,-6.66,0.0,从未跌破（观测期内）,2026-06-17,44.55,0.2304,0.8446,0.5734,0.5383,0.7679,0.0443,0.2948
002951,金时科技,64.86,True,16.17,18.15,12,38.95,-13.6,4.66,-10.93,0.0343,从未跌破（观测期内）,2026-06-17,46.38,0.4749,-0.0233,1.2032,0.4756,0.8085,0.0,0.2943
600335,国机汽车,77.65,True,5.22,5.44,0,-0.44,-7.7,-4.76,-4.11,0.0,从未跌破（观测期内）,2026-06-17,41.12,0.4605,-0.5491,0.2539,0.2763,0.6916,0.5768,0.2939
002232,启明信息,60.75,True,14.87,15.77,2,0.95,-12.32,-6.56,-5.68,0.0,从未跌破（观测期内）,2026-06-17,33.33,0.6191,-0.1541,0.3493,0.5098,0.5185,0.4179,0.2938
000682,东方电子,172.94,True,12.9,13.26,9,9.0,-12.25,-1.98,-2.68,0.0268,从未跌破（观测期内）,2026-06-17,29.98,0.8553,-0.0034,0.5407,0.7118,0.444,0.0988,0.2923
000551,创元科技,73.7,True,15.21,15.7,5,10.38,-12.03,-2.98,-3.11,0.0,从未跌破（观测期内）,2026-06-17,36.36,0.703,-0.3801,0.3694,0.4698,0.5859,0.3843,0.2923
600155,华创云信,122.19,True,5.52,5.59,0,-1.07,-8.7,-5.38,-1.17,0.0,从未跌破（观测期内）,2026-06-17,45.3,0.1889,-0.2658,0.2653,0.207,0.7844,0.5579,0.2923
603636,南威软件,54.15,True,9.33,9.51,5,25.56,-16.74,-4.84,-1.9,0.0,从未跌破（观测期内）,2026-06-17,46.96,0.8359,-0.4828,0.7094,0.5084,0.8213,0.0,0.2914
002595,豪迈科技,570.23,True,49.5,51.89,0,-4.61,-10.34,-6.87,-4.61,0.0,从未跌破（观测期内）,2026-06-17,39.46,-0.6095,0.4762,0.3536,0.3905,0.6548,0.4107,0.2902
000550,江铃汽车,90.37,True,17.43,17.12,4,6.28,-9.72,-3.92,1.81,0.0351,从未跌破（观测期内）,2026-06-17,59.65,0.1746,-0.3835,0.3666,0.1514,0.8968,0.3889,0.2896
603917,合力科技,23.91,True,11.58,12.06,3,7.2,-6.82,-2.13,-3.95,0.0,从未跌破（观测期内）,2026-06-17,38.8,0.7905,-0.6317,0.4316,0.4743,0.64,0.2807,0.2887
601633,长城汽车,1046.23,True,16.82,17.15,4,2.68,-10.36,-5.81,-1.95,0.0,从未跌破（观测期内）,2026-06-17,49.22,0.0037,-0.2308,0.2537,0.1099,0.8716,0.5772,0.2884
001324,长青科技,25.3,True,18.33,18.7,2,1.11,-10.63,-5.31,-1.96,0.0,从未跌破（观测期内）,2026-06-17,44.17,0.3534,0.0,0.4665,0.412,0.7593,0.2226,0.2882
001400,江顺科技,52.73,True,114.06,112.63,2,3.93,-17.95,-9.52,1.27,0.0,从未跌破（观测期内）,2026-06-17,48.37,0.1144,1.3068,0.7069,0.4686,0.8526,0.0,0.2877
002112,三变科技,45.03,True,17.18,17.92,0,-0.01,-12.95,-7.79,-4.11,0.0,从未跌破（观测期内）,2026-06-17,36.44,0.5267,0.1773,0.5069,0.5869,0.5876,0.1552,0.2875
603052,可川科技,172.56,True,91.84,91.67,6,11.92,-11.71,-2.7,0.19,0.0327,从未跌破（观测期内）,2026-06-17,48.83,0.6774,-0.6116,0.733,0.4064,0.8628,0.0,0.2873
002981,朝阳科技,26.1,True,21.86,26.35,18,11.83,-17.04,1.98,-17.04,0.0,从未跌破（观测期内）,2026-06-17,37.82,0.4237,3.7718,0.7152,0.6542,0.6182,0.0,0.2872
002157,正邦科技,235.96,True,3.03,3.13,2,0.51,-7.5,-3.95,-3.07,0.0,从未跌破（观测期内）,2026-06-17,28.21,0.7399,-0.6547,0.2237,0.444,0.4046,0.6272,0.286
600877,电科芯片,168.14,True,14.2,14.45,0,-1.75,-14.75,-8.31,-1.75,0.0,从未跌破（观测期内）,2026-06-17,34.08,0.6474,0.0321,0.4913,0.6013,0.5351,0.1812,0.2845
002474,榕基软件,35.43,True,6.7,7.12,4,10.71,-14.6,-4.64,-5.96,0.0,从未跌破（观测期内）,2026-06-17,45.86,0.7943,-0.4494,0.6374,0.4968,0.7969,0.0,0.2836
002296,辉煌科技,32.93,True,9.48,9.93,1,0.29,-11.11,-7.03,-4.56,0.0,从未跌破（观测期内）,2026-06-17,37.6,0.4674,-0.1961,0.3593,0.402,0.6133,0.4012,0.2833
002970,锐明技术,86.35,True,68.32,65.78,5,3.87,-12.1,-4.74,3.87,0.0576,从未跌破（观测期内）,2026-06-17,51.69,0.244,-0.1588,0.5926,0.2829,0.9265,0.0123,0.2809
600520,三佳科技,48.86,True,30.84,30.45,8,19.8,-12.01,-0.61,1.3,0.1443,从未跌破（观测期内）,2026-06-17,41.27,0.3929,-0.2554,0.8791,0.3336,0.6949,0.0,0.2801
603101,汇嘉时代,31.7,True,6.74,7.25,0,-5.75,-17.88,-11.14,-7.06,0.0,从未跌破（观测期内）,2026-06-17,30.9,0.7145,-0.5336,0.28,0.4287,0.4644,0.5334,0.2801
001270,铖昌科技,261.7,True,127.78,136.78,2,9.59,-14.08,-5.39,-6.58,0.0,从未跌破（观测期内）,2026-06-17,27.89,0.6691,0.7066,0.813,0.8015,0.3976,0.0,0.2799
002236,大华股份,389.99,True,16.31,16.81,3,0.5,-7.21,-3.05,-2.98,0.0,从未跌破（观测期内）,2026-06-17,35.63,0.2931,-0.097,0.274,0.3371,0.5696,0.5433,0.2797
002855,捷荣技术,26.79,True,10.88,11.47,3,2.01,-10.92,-4.6,-5.11,0.0,从未跌破（观测期内）,2026-06-17,33.97,0.4014,0.2701,0.4562,0.5489,0.5326,0.2396,0.2797
600588,用友网络,334.18,True,9.78,10.55,0,-0.16,-11.17,-6.02,-7.29,0.0,从未跌破（观测期内）,2026-06-17,40.51,0.3928,0.171,0.5309,0.5041,0.6781,0.1152,0.2789
600756,浪潮软件,44.89,True,13.85,14.18,0,-1.28,-12.48,-7.91,-2.34,0.0,从未跌破（观测期内）,2026-06-17,41.37,0.5927,-0.3715,0.4519,0.407,0.6971,0.2468,0.2782
603220,中贝通信,105.4,True,24.27,24.4,2,7.55,-21.45,-11.25,-0.54,0.0,从未跌破（观测期内）,2026-06-17,47.61,0.7286,-0.4892,0.7565,0.4415,0.8358,0.0,0.2775
000049,德赛电池,93.75,True,24.38,24.85,0,-1.88,-11.83,-6.36,-1.88,0.0,从未跌破（观测期内）,2026-06-17,35.15,0.604,-0.3389,0.3645,0.4269,0.5588,0.3925,0.2774
603306,华懋科技,355.72,True,107.96,105.57,11,11.49,-15.44,-0.78,2.27,0.2121,从未跌破（观测期内）,2026-06-17,42.18,0.2541,-0.3853,0.7152,0.1984,0.715,0.0,0.2774
002879,长缆科技,19.84,True,14.47,15.5,0,-4.57,-11.96,-9.22,-6.67,0.0,从未跌破（观测期内）,2026-06-17,27.72,0.5672,-0.0127,0.3414,0.5352,0.3938,0.4309,0.2772
001380,华纬科技,38.26,True,16.34,17.47,5,3.43,-11.19,-5.29,-6.45,0.0,从未跌破（观测期内）,2026-06-17,28.43,0.8022,-0.4911,0.3052,0.4849,0.4095,0.4914,0.2768
002315,焦点科技,64.28,True,24.45,26.57,0,-0.43,-13.32,-8.41,-7.98,0.0,从未跌破（观测期内）,2026-06-17,35.74,0.48,-0.1224,0.3909,0.439,0.572,0.3485,0.2764
600375,汉马科技,59.82,True,4.09,4.24,1,0.87,-13.46,-9.18,-3.46,0.0,从未跌破（观测期内）,2026-06-17,42.55,0.0002,0.5804,0.4761,0.4001,0.7234,0.2065,0.2757
600980,北矿科技,40.12,True,21.06,21.24,1,0.91,-9.56,-4.38,-0.83,0.0,从未跌破（观测期内）,2026-06-17,41.3,-0.2484,0.7228,0.4573,0.4,0.6957,0.2379,0.2748
603106,恒银科技,37.53,True,7.21,7.61,0,-0.36,-11.64,-7.93,-5.2,0.0,从未跌破（观测期内）,2026-06-17,31.03,0.0309,0.6025,0.2988,0.4186,0.4674,0.502,0.2734
603685,晨丰科技,64.07,True,31.8,32.63,5,8.03,-8.74,-1.34,-2.56,0.0093,从未跌破（观测期内）,2026-06-17,32.58,0.8045,-0.1287,0.5545,0.6313,0.5018,0.0758,0.2733
603376,大明电子,8.62,True,26.93,28.54,4,3.71,-12.85,-5.4,-5.63,0.0,从未跌破（观测期内）,2026-06-17,34.05,0.7856,-0.703,0.4114,0.4714,0.5344,0.3143,0.2719
603893,瑞芯微,740.6,True,175.95,177.91,8,8.96,-11.56,-1.79,-1.1,0.0551,从未跌破（观测期内）,2026-06-17,38.28,0.7724,-0.4264,0.6014,0.4929,0.6284,0.0,0.2709
000625,长安汽车,610.95,True,7.39,7.94,0,-2.29,-11.29,-7.61,-6.87,0.0,从未跌破（观测期内）,2026-06-17,38.39,0.4627,-0.4488,0.3202,0.2981,0.6309,0.4663,0.2707
002625,光启技术,816.8,True,37.91,38.41,4,4.44,-11.34,-3.09,-1.3,0.0,从未跌破（观测期内）,2026-06-17,34.25,0.6165,0.0639,0.5452,0.5955,0.5389,0.0914,0.2703
002562,兄弟科技,38.56,True,4.74,4.98,0,-0.84,-11.1,-7.04,-4.75,0.0,从未跌破（观测期内）,2026-06-17,35.29,0.5915,-0.4658,0.3401,0.3686,0.5621,0.4331,0.2695
002908,德生科技,22.34,True,6.94,7.41,0,-2.45,-9.63,-6.38,-6.4,0.0,从未跌破（观测期内）,2026-06-17,33.88,0.2728,0.0305,0.3226,0.3758,0.5307,0.4624,0.2694
603778,国晟科技,106.97,True,16.64,18.98,1,0.34,-28.07,-12.75,-12.34,0.0,从未跌破（观测期内）,2026-06-17,48.05,-0.3494,1.3276,0.971,0.4,0.8456,0.0,0.2691
600990,四创电子,51.22,True,19.04,19.23,0,-0.69,-12.04,-7.82,-0.96,0.0,从未跌破（观测期内）,2026-06-17,39.96,0.2344,-0.002,0.3976,0.3399,0.6658,0.3374,0.2687
603227,雪峰科技,84.02,True,7.84,8.4,7,5.72,-8.21,-1.8,-6.65,0.0,从未跌破（观测期内）,2026-06-17,26.36,0.8976,-0.749,0.3567,0.5386,0.3636,0.4055,0.2682
600152,维科技术,58.57,True,11.07,11.65,0,-3.51,-15.43,-9.66,-4.96,0.0,从未跌破（观测期内）,2026-06-17,43.32,0.7952,-0.6528,0.6168,0.4771,0.7405,0.0,0.2674
002609,捷顺科技,34.46,True,7.51,7.78,2,1.24,-8.13,-4.32,-3.43,0.0,从未跌破（观测期内）,2026-06-17,39.07,0.3793,-0.3151,0.3496,0.3015,0.646,0.4174,0.2672
600602,云赛智联,190.9,True,17.77,18.6,1,2.01,-16.45,-9.97,-4.46,0.0,从未跌破（观测期内）,2026-06-17,37.04,0.7844,-0.5942,0.4824,0.4706,0.6008,0.1959,0.2672
